fname,label
876edcdb.wav,Clarinet Saxophone Flute
87880c7f.wav,Flute Violin_or_fiddle Chime
878fb6f3.wav,Cello Flute Saxophone
87941ece.wav,Bass_drum Double_bass Knock
879fd657.wav,Hi-hat Flute Telephone
87a528ae.wav,Hi-hat Snare_drum Applause
87b624fe.wav,Hi-hat Tearing Shatter
87ba1412.wav,Acoustic_guitar Squeak Cough
87c86907.wav,Electric_piano Bass_drum Acoustic_guitar
87d0f5c2.wav,Flute Saxophone Trumpet
87d8f82d.wav,Saxophone Clarinet Electric_piano
87dd8739.wav,Bass_drum Hi-hat Snare_drum
87f4be1a.wav,Cough Fart Squeak
87f52da2.wav,Acoustic_guitar Chime Violin_or_fiddle
87f7864f.wav,Cello Double_bass Gong
87f97b54.wav,Squeak Snare_drum Cough
87fa93b9.wav,Acoustic_guitar Knock Bass_drum
87fdf308.wav,Gunshot_or_gunfire Tearing Fireworks
8805556f.wav,Flute Telephone Harmonica
880bb433.wav,Flute Saxophone Trumpet
8821b6b0.wav,Cough Fart Laughter
8823bdac.wav,Cello Double_bass Gong
882892ad.wav,Clarinet Trumpet Saxophone
883082c6.wav,Knock Double_bass Fireworks
8834a5f9.wav,Cello Flute Violin_or_fiddle
884348aa.wav,Flute Saxophone Electric_piano
88477979.wav,Flute Trumpet Violin_or_fiddle
884b1cfa.wav,Laughter Squeak Tearing
8855051b.wav,Fart Shatter Tearing
885dd347.wav,Clarinet Saxophone Violin_or_fiddle
88637187.wav,Bass_drum Hi-hat Double_bass
8864eb9d.wav,Clarinet Saxophone Oboe
886933c1.wav,Clarinet Violin_or_fiddle Acoustic_guitar
88709396.wav,Bass_drum Hi-hat Electric_piano
8873985e.wav,Flute Electric_piano Trumpet
887abe35.wav,Flute Clarinet Trumpet
88811aca.wav,Meow Chime Squeak
888ee964.wav,Acoustic_guitar Cello Tambourine
888fc7f5.wav,Cello Acoustic_guitar Violin_or_fiddle
889ad1e7.wav,Shatter Squeak Fireworks
889e311f.wav,Double_bass Cello Flute
88a1093e.wav,Flute Saxophone Clarinet
88aa85a4.wav,Clarinet Cello Trumpet
88b8da56.wav,Cello Gong Electric_piano
88b93704.wav,Cello Violin_or_fiddle Acoustic_guitar
88d0f494.wav,Cello Microwave_oven Gong
88d8e3e7.wav,Fart Knock Fireworks
88d9ec5f.wav,Cello Double_bass Bus
88e6886a.wav,Trumpet Flute Violin_or_fiddle
88e748d7.wav,Cello Gong Double_bass
88e9017f.wav,Bass_drum Hi-hat Snare_drum
88fa93e4.wav,Flute Violin_or_fiddle Saxophone
88fd30db.wav,Acoustic_guitar Gong Electric_piano
89049760.wav,Cello Gong Knock
8905cd48.wav,Squeak Flute Chime
8907f907.wav,Tambourine Keys_jangling Scissors
89171d87.wav,Clarinet Saxophone Cello
891af38f.wav,Cello Gong Bass_drum
89248704.wav,Trumpet Flute Saxophone
893c7f7b.wav,Clarinet Oboe Saxophone
895af0ba.wav,Flute Clarinet Trumpet
895c68ee.wav,Double_bass Cello Flute
895da9f4.wav,Bass_drum Double_bass Electric_piano
895edd06.wav,Cowbell Glockenspiel Violin_or_fiddle
8961de43.wav,Acoustic_guitar Flute Electric_piano
896e5a21.wav,Writing Drawer_open_or_close Computer_keyboard
896ee186.wav,Flute Clarinet Oboe
897071cd.wav,Hi-hat Tearing Tambourine
897317d0.wav,Acoustic_guitar Flute Violin_or_fiddle
89779518.wav,Acoustic_guitar Cello Gong
8977a6ca.wav,Knock Squeak Writing
897a1c21.wav,Snare_drum Gong Fart
8989a18a.wav,Trumpet Clarinet Flute
89971a2c.wav,Hi-hat Tearing Tambourine
8998d863.wav,Clarinet Flute Cello
899b27fc.wav,Harmonica Oboe Flute
89a93553.wav,Cello Violin_or_fiddle Flute
89b36fe8.wav,Acoustic_guitar Squeak Tambourine
89b76fbd.wav,Cello Acoustic_guitar Double_bass
89bf91c0.wav,Cello Gong Acoustic_guitar
89db586a.wav,Bass_drum Knock Snare_drum
89e23feb.wav,Hi-hat Trumpet Flute
89f16e34.wav,Clarinet Flute Saxophone
8a0f1c7b.wav,Snare_drum Hi-hat Bass_drum
8a0f47fe.wav,Hi-hat Shatter Tearing
8a16d7ba.wav,Trumpet Flute Saxophone
8a16fd63.wav,Hi-hat Tearing Shatter
8a1795c0.wav,Clarinet Flute Saxophone
8a18fb2a.wav,Acoustic_guitar Squeak Fart
8a23c5d3.wav,Gunshot_or_gunfire Fart Tearing
8a24496e.wav,Tambourine Hi-hat Tearing
8a25df61.wav,Acoustic_guitar Flute Trumpet
8a2793a4.wav,Shatter Tambourine Tearing
8a340933.wav,Fart Gunshot_or_gunfire Fireworks
8a382bf3.wav,Bus Squeak Fireworks
8a3e131b.wav,Fart Knock Gunshot_or_gunfire
8a4865fe.wav,Clarinet Saxophone Flute
8a54a88f.wav,Shatter Fireworks Tearing
8a5535d7.wav,Acoustic_guitar Flute Electric_piano
8a5fdff9.wav,Squeak Writing Computer_keyboard
8a65cf0f.wav,Fart Tearing Squeak
8a67db0c.wav,Bass_drum Double_bass Snare_drum
8a686d60.wav,Bass_drum Gunshot_or_gunfire Knock
8a764cbf.wav,Fart Tearing Shatter
8a772083.wav,Flute Saxophone Clarinet
8a775bde.wav,Clarinet Flute Telephone
8a790989.wav,Acoustic_guitar Electric_piano Flute
8a82613e.wav,Bass_drum Snare_drum Double_bass
8a8290ff.wav,Clarinet Flute Saxophone
8a82ff41.wav,Tearing Cough Fireworks
8a86d731.wav,Tearing Knock Fart
8a8f86ec.wav,Gunshot_or_gunfire Snare_drum Fireworks
8a93cd50.wav,Double_bass Knock Bass_drum
8a94d1c5.wav,Chime Keys_jangling Squeak
8a97db28.wav,Bass_drum Snare_drum Hi-hat
8aa3ebc6.wav,Fart Knock Microwave_oven
8aa74761.wav,Knock Drawer_open_or_close Fireworks
8aab9bdd.wav,Telephone Flute Saxophone
8aba992e.wav,Snare_drum Writing Squeak
8ac13a9b.wav,Snare_drum Squeak Drawer_open_or_close
8aca08a7.wav,Clarinet Saxophone Flute
8ace0a5f.wav,Flute Electric_piano Trumpet
8ad56763.wav,Hi-hat Snare_drum Tearing
8ad60086.wav,Saxophone Flute Clarinet
8ad6985a.wav,Saxophone Flute Acoustic_guitar
8ae9fe4f.wav,Computer_keyboard Bass_drum Snare_drum
8af2209c.wav,Violin_or_fiddle Glockenspiel Cowbell
8af9d4b0.wav,Flute Oboe Saxophone
8affb34b.wav,Flute Violin_or_fiddle Clarinet
8b01169f.wav,Clarinet Oboe Saxophone
8b0dd9f6.wav,Squeak Meow Cello
8b11746f.wav,Hi-hat Tambourine Tearing
8b14bd95.wav,Clarinet Oboe Saxophone
8b1e87cb.wav,Cello Flute Violin_or_fiddle
8b21e03d.wav,Clarinet Flute Trumpet
8b3869ca.wav,Clarinet Saxophone Cello
8b3f9d2e.wav,Bark Fireworks Applause
8b407f48.wav,Tearing Squeak Fart
8b42e5d6.wav,Bark Laughter Acoustic_guitar
8b47b684.wav,Bass_drum Double_bass Fireworks
8b52043a.wav,Clarinet Oboe Flute
8b5a7fc6.wav,Acoustic_guitar Snare_drum Fart
8b5aad24.wav,Cello Acoustic_guitar Double_bass
8b60ec4c.wav,Hi-hat Tearing Snare_drum
8b6ab5a1.wav,Trumpet Saxophone Cello
8b79f42a.wav,Fireworks Squeak Drawer_open_or_close
8b7c0e68.wav,Finger_snapping Bass_drum Writing
8b80bd7b.wav,Laughter Cough Acoustic_guitar
8b81813e.wav,Flute Clarinet Violin_or_fiddle
8b81da3c.wav,Bass_drum Gunshot_or_gunfire Fireworks
8b855fd2.wav,Bark Fart Knock
8b963a89.wav,Trumpet Saxophone Clarinet
8b997cca.wav,Flute Telephone Saxophone
8b9e79a2.wav,Clarinet Trumpet Flute
8bb55062.wav,Squeak Flute Meow
8bba3aef.wav,Bass_drum Electric_piano Flute
8bbb55ea.wav,Cello Flute Double_bass
8bbc0de9.wav,Trumpet Flute Cello
8bc79cc2.wav,Bass_drum Finger_snapping Gunshot_or_gunfire
8bd10f07.wav,Telephone Flute Bass_drum
8bd2fdda.wav,Clarinet Flute Saxophone
8bd5a1c6.wav,Applause Bus Gunshot_or_gunfire
8bd94b92.wav,Laughter Fart Squeak
8bdd4257.wav,Fireworks Fart Shatter
8bec536a.wav,Acoustic_guitar Fart Squeak
8bf5bdd4.wav,Cello Gong Electric_piano
8bfb26bc.wav,Bass_drum Electric_piano Flute
8c01c4c6.wav,Saxophone Violin_or_fiddle Flute
8c0a228d.wav,Snare_drum Gunshot_or_gunfire Fireworks
8c0e7410.wav,Gong Acoustic_guitar Cello
8c1a7cdc.wav,Clarinet Saxophone Trumpet
8c2fe775.wav,Writing Tambourine Tearing
8c2ff0ad.wav,Trumpet Clarinet Saxophone
8c3c6eb5.wav,Clarinet Flute Saxophone
8c3dd835.wav,Cello Trumpet Snare_drum
8c62fe1a.wav,Cello Double_bass Acoustic_guitar
8c66ebe9.wav,Acoustic_guitar Flute Violin_or_fiddle
8c6f3589.wav,Flute Trumpet Meow
8c82a303.wav,Tambourine Hi-hat Keys_jangling
8c87c399.wav,Meow Squeak Laughter
8c87e590.wav,Cello Gong Double_bass
8c94b52b.wav,Flute Saxophone Meow
8c9af8f3.wav,Bass_drum Knock Snare_drum
8caa9ff3.wav,Acoustic_guitar Drawer_open_or_close Burping_or_eructation
8cbaca1f.wav,Flute Clarinet Oboe
8cbc468e.wav,Acoustic_guitar Cello Laughter
8cbc79b2.wav,Writing Drawer_open_or_close Squeak
8cbe4cba.wav,Flute Bus Squeak
8cc9d127.wav,Squeak Meow Chime
8cd40b3d.wav,Fart Writing Tambourine
8cd4de9f.wav,Clarinet Acoustic_guitar Telephone
8cd97868.wav,Squeak Tearing Telephone
8cdb9817.wav,Flute Saxophone Violin_or_fiddle
8cdf4943.wav,Bass_drum Double_bass Acoustic_guitar
8ce0c92d.wav,Trumpet Saxophone Flute
8ce4c4a6.wav,Acoustic_guitar Applause Fart
8cef036b.wav,Tearing Writing Shatter
8cf23a3f.wav,Bass_drum Hi-hat Snare_drum
8cf4e2d4.wav,Flute Violin_or_fiddle Squeak
8cf783ae.wav,Shatter Tearing Drawer_open_or_close
8d0220fd.wav,Acoustic_guitar Cello Snare_drum
8d0303f3.wav,Clarinet Saxophone Flute
8d13a005.wav,Snare_drum Acoustic_guitar Squeak
8d20f174.wav,Hi-hat Snare_drum Gunshot_or_gunfire
8d29039f.wav,Knock Burping_or_eructation Squeak
8d2aceda.wav,Flute Cowbell Snare_drum
8d2da9b5.wav,Acoustic_guitar Violin_or_fiddle Double_bass
8d41fb3c.wav,Hi-hat Shatter Fart
8d4ce2d7.wav,Flute Violin_or_fiddle Telephone
8d50570b.wav,Bass_drum Fireworks Gunshot_or_gunfire
8d522054.wav,Flute Saxophone Telephone
8d55d1fa.wav,Laughter Cough Gong
8d5e4770.wav,Hi-hat Tearing Shatter
8d6b786d.wav,Fireworks Knock Drawer_open_or_close
8d8a9fe6.wav,Clarinet Cello Saxophone
8d8f1201.wav,Trumpet Saxophone Clarinet
8d95a560.wav,Acoustic_guitar Cello Gong
8d9b0fa8.wav,Clarinet Saxophone Cello
8da0c60e.wav,Bass_drum Snare_drum Gunshot_or_gunfire
8da4b63d.wav,Bass_drum Gunshot_or_gunfire Snare_drum
8db13760.wav,Bass_drum Tearing Snare_drum
8db42250.wav,Trumpet Saxophone Flute
8db57365.wav,Flute Clarinet Saxophone
8dc01b71.wav,Clarinet Saxophone Flute
8dc54a8e.wav,Flute Violin_or_fiddle Chime
8dcee1fa.wav,Acoustic_guitar Gong Flute
8dd25a38.wav,Bass_drum Knock Gunshot_or_gunfire
8de247b4.wav,Shatter Tearing Scissors
8de53b26.wav,Acoustic_guitar Gong Snare_drum
8dec29a3.wav,Hi-hat Shatter Tearing
8dfc76d0.wav,Acoustic_guitar Writing Tambourine
8e14b108.wav,Trumpet Snare_drum Fart
8e177dd6.wav,Clarinet Violin_or_fiddle Oboe
8e1e194b.wav,Clarinet Trumpet Saxophone
8e202c4e.wav,Acoustic_guitar Electric_piano Gong
8e27cb35.wav,Double_bass Cello Gong
8e2f5c69.wav,Clarinet Trumpet Saxophone
8e337dbd.wav,Snare_drum Hi-hat Shatter
8e3b4391.wav,Cello Trumpet Flute
8e4530e2.wav,Double_bass Microwave_oven Cello
8e4f1712.wav,Gunshot_or_gunfire Fireworks Snare_drum
8e4f9520.wav,Clarinet Oboe Saxophone
8e543156.wav,Trumpet Saxophone Flute
8e55662f.wav,Acoustic_guitar Snare_drum Squeak
8e64dd70.wav,Flute Violin_or_fiddle Oboe
8e670ebb.wav,Finger_snapping Bass_drum Telephone
8e71d943.wav,Gong Knock Cello
8e77c215.wav,Trumpet Saxophone Flute
8e7b6d22.wav,Clarinet Flute Saxophone
8e80910b.wav,Flute Saxophone Trumpet
8e8c8e9e.wav,Flute Saxophone Trumpet
8e8d957d.wav,Shatter Computer_keyboard Bark
8e90f043.wav,Bass_drum Hi-hat Electric_piano
8e9c768c.wav,Bass_drum Electric_piano Double_bass
8eb1ea97.wav,Flute Violin_or_fiddle Saxophone
8eb52264.wav,Flute Chime Violin_or_fiddle
8ec2ded9.wav,Flute Trumpet Chime
8eca0edf.wav,Acoustic_guitar Fart Telephone
8ed43a78.wav,Trumpet Flute Saxophone
8ee42916.wav,Acoustic_guitar Snare_drum Flute
8eed2478.wav,Acoustic_guitar Electric_piano Cello
8eed6f48.wav,Harmonica Laughter Cough
8ef3d194.wav,Cello Violin_or_fiddle Flute
8ef94519.wav,Gunshot_or_gunfire Bass_drum Snare_drum
8f0a0752.wav,Trumpet Tearing Computer_keyboard
8f1c2008.wav,Cello Electric_piano Gong
8f2f5560.wav,Trumpet Clarinet Flute
8f30ba84.wav,Trumpet Saxophone Violin_or_fiddle
8f35e839.wav,Bass_drum Tearing Hi-hat
8f35f068.wav,Bass_drum Knock Double_bass
8f4d7c8b.wav,Flute Cello Saxophone
8f550587.wav,Trumpet Saxophone Clarinet
8f5b29b4.wav,Fart Tearing Cough
8f8b9651.wav,Meow Acoustic_guitar Laughter
8f8c2ac1.wav,Shatter Writing Tearing
8f8e82d1.wav,Tearing Shatter Gunshot_or_gunfire
8f91c93d.wav,Squeak Drawer_open_or_close Tearing
8f97b70f.wav,Bass_drum Knock Gunshot_or_gunfire
8fb39236.wav,Cello Saxophone Gong
8fc53634.wav,Trumpet Saxophone Clarinet
8fcae734.wav,Clarinet Oboe Saxophone
8fd15263.wav,Clarinet Cello Flute
8fd16cd5.wav,Trumpet Flute Saxophone
8fd1fc3e.wav,Hi-hat Tambourine Tearing
8fd226a2.wav,Fireworks Knock Microwave_oven
8fd47b8b.wav,Bass_drum Snare_drum Hi-hat
8fe0a08b.wav,Clarinet Flute Violin_or_fiddle
8fe5a5f9.wav,Bass_drum Knock Gong
8fe67169.wav,Shatter Hi-hat Tearing
8feb7a9a.wav,Fart Knock Fireworks
8fed5fb1.wav,Clarinet Saxophone Trumpet
8ff902e9.wav,Bass_drum Knock Gong
8ffab712.wav,Gong Snare_drum Hi-hat
900a1b82.wav,Clarinet Cello Saxophone
900c7baa.wav,Clarinet Acoustic_guitar Cello
901a575c.wav,Trumpet Knock Squeak
903de3b1.wav,Acoustic_guitar Snare_drum Flute
90534df5.wav,Clarinet Flute Violin_or_fiddle
905c770e.wav,Clarinet Gong Acoustic_guitar
905ff3c7.wav,Flute Violin_or_fiddle Saxophone
906516e4.wav,Cowbell Telephone Electric_piano
906d6b6c.wav,Tearing Fart Writing
90775e99.wav,Acoustic_guitar Snare_drum Cello
907c343d.wav,Saxophone Flute Telephone
907e4cf9.wav,Cough Fireworks Fart
90899f2b.wav,Cello Drawer_open_or_close Microwave_oven
908bb124.wav,Flute Violin_or_fiddle Saxophone
90913acd.wav,Trumpet Saxophone Flute
90989b31.wav,Hi-hat Tearing Squeak
90b4fc78.wav,Bass_drum Hi-hat Snare_drum
90b54b0a.wav,Bass_drum Knock Fireworks
90b5bdfa.wav,Shatter Applause Squeak
90c3a878.wav,Trumpet Saxophone Flute
90c74bfe.wav,Bass_drum Electric_piano Double_bass
90ce8282.wav,Acoustic_guitar Bass_drum Microwave_oven
90cf4621.wav,Saxophone Flute Clarinet
90e5084a.wav,Acoustic_guitar Gong Electric_piano
90e74b14.wav,Snare_drum Gunshot_or_gunfire Drawer_open_or_close
90fa9354.wav,Tambourine Shatter Writing
90ffae18.wav,Oboe Clarinet Saxophone
910e871b.wav,Squeak Tearing Applause
91141036.wav,Trumpet Saxophone Harmonica
911c6e85.wav,Cello Violin_or_fiddle Flute
91340d60.wav,Bass_drum Hi-hat Electric_piano
913a1445.wav,Hi-hat Snare_drum Gong
913e636a.wav,Clarinet Saxophone Flute
91438db2.wav,Flute Trumpet Saxophone
9150a725.wav,Tearing Scissors Writing
9154123d.wav,Cello Acoustic_guitar Gong
91544016.wav,Microwave_oven Writing Drawer_open_or_close
91553414.wav,Laughter Knock Drawer_open_or_close
91575ef7.wav,Telephone Scissors Fart
915fdd3d.wav,Fart Drawer_open_or_close Writing
9164845d.wav,Bass_drum Gunshot_or_gunfire Knock
916d3122.wav,Clarinet Saxophone Oboe
917e1047.wav,Clarinet Cello Flute
9181cdc3.wav,Saxophone Flute Clarinet
918d8fc9.wav,Chime Squeak Telephone
91915055.wav,Cello Double_bass Knock
91942bdb.wav,Flute Saxophone Telephone
91a1fc6e.wav,Cello Double_bass Acoustic_guitar
91aa0661.wav,Bass_drum Gunshot_or_gunfire Fireworks
91b8d1f5.wav,Gong Acoustic_guitar Cough
91bd609a.wav,Squeak Bus Snare_drum
91c2212f.wav,Clarinet Flute Violin_or_fiddle
91c2d6ce.wav,Bass_drum Electric_piano Cowbell
91c7c7cb.wav,Tambourine Acoustic_guitar Fart
91c8b7fe.wav,Bass_drum Gunshot_or_gunfire Snare_drum
91d28795.wav,Knock Gong Trumpet
91d58d6a.wav,Cello Trumpet Violin_or_fiddle
91dcf56f.wav,Fireworks Knock Gunshot_or_gunfire
91df3930.wav,Cello Gong Drawer_open_or_close
91df997e.wav,Violin_or_fiddle Flute Cello
9205da35.wav,Hi-hat Tambourine Tearing
920a0b40.wav,Clarinet Saxophone Flute
921717f2.wav,Acoustic_guitar Cello Gong
921a541d.wav,Clarinet Flute Oboe
92207318.wav,Bass_drum Knock Fart
92237146.wav,Trumpet Violin_or_fiddle Saxophone
922431ab.wav,Clarinet Saxophone Trumpet
92253c72.wav,Shatter Hi-hat Squeak
9231c456.wav,Clarinet Flute Saxophone
923807a0.wav,Saxophone Flute Electric_piano
9240acc1.wav,Trumpet Clarinet Saxophone
92459670.wav,Cello Violin_or_fiddle Double_bass
92481470.wav,Clarinet Oboe Saxophone
92517431.wav,Flute Clarinet Oboe
9254f785.wav,Clarinet Saxophone Flute
9255dc9f.wav,Fireworks Gunshot_or_gunfire Laughter
9256c7f4.wav,Saxophone Trumpet Flute
9257c3b1.wav,Oboe Clarinet Flute
925d7f4c.wav,Keys_jangling Shatter Scissors
92602a1b.wav,Acoustic_guitar Cello Electric_piano
926bb658.wav,Trumpet Flute Telephone
92740d41.wav,Drawer_open_or_close Fart Burping_or_eructation
9275c40a.wav,Flute Telephone Saxophone
927fbb50.wav,Bass_drum Double_bass Knock
9282d2c1.wav,Bass_drum Knock Double_bass
9291bc3a.wav,Acoustic_guitar Flute Electric_piano
9291c4b5.wav,Acoustic_guitar Snare_drum Gong
92929652.wav,Violin_or_fiddle Cello Harmonica
9292ebee.wav,Flute Saxophone Violin_or_fiddle
92982e3c.wav,Flute Clarinet Oboe
9298fe2e.wav,Bass_drum Double_bass Snare_drum
92a7ad44.wav,Fart Applause Shatter
92acd757.wav,Trumpet Saxophone Violin_or_fiddle
92b2f696.wav,Tambourine Hi-hat Harmonica
92b5bf75.wav,Drawer_open_or_close Knock Writing
92b69c1d.wav,Bass_drum Double_bass Cello
92b819ed.wav,Hi-hat Snare_drum Tearing
92befba5.wav,Cello Acoustic_guitar Double_bass
92cf03f8.wav,Cello Double_bass Laughter
92e273eb.wav,Finger_snapping Knock Tearing
92e4b2cc.wav,Oboe Flute Clarinet
92e78e6a.wav,Saxophone Clarinet Oboe
92ea2bc1.wav,Tearing Hi-hat Fireworks
92ec6c74.wav,Squeak Cowbell Chime
92ef73ba.wav,Drawer_open_or_close Squeak Computer_keyboard
92f25964.wav,Bass_drum Electric_piano Double_bass
92f822dd.wav,Cowbell Violin_or_fiddle Flute
9310ab02.wav,Clarinet Flute Saxophone
932395f6.wav,Fart Shatter Gong
93243c6f.wav,Cough Laughter Fart
9324cc28.wav,Fart Gunshot_or_gunfire Tearing
9334e5e3.wav,Hi-hat Tearing Snare_drum
9339c74d.wav,Flute Clarinet Saxophone
935bb085.wav,Acoustic_guitar Snare_drum Microwave_oven
935c2470.wav,Acoustic_guitar Cello Squeak
93612b21.wav,Telephone Flute Saxophone
93631fdd.wav,Flute Chime Meow
93634b93.wav,Knock Snare_drum Drawer_open_or_close
936cf0b3.wav,Squeak Laughter Knock
936d9d0e.wav,Bass_drum Knock Tearing
9380ce90.wav,Flute Chime Violin_or_fiddle
938d400f.wav,Bass_drum Knock Gunshot_or_gunfire
938e7cbe.wav,Snare_drum Knock Hi-hat
93923c06.wav,Trumpet Saxophone Laughter
939ffae6.wav,Double_bass Cello Electric_piano
93a55c7b.wav,Cello Gong Acoustic_guitar
93af9139.wav,Bass_drum Gunshot_or_gunfire Knock
93b20f55.wav,Clarinet Saxophone Oboe
93b47351.wav,Trumpet Cello Laughter
93be3526.wav,Chime Glockenspiel Telephone
93bf1b3e.wav,Trumpet Saxophone Violin_or_fiddle
93bfb387.wav,Clarinet Flute Saxophone
93c075c2.wav,Hi-hat Gunshot_or_gunfire Applause
93c1d8d1.wav,Tearing Writing Shatter
93c686a3.wav,Flute Saxophone Meow
93cbbadd.wav,Clarinet Saxophone Trumpet
93d32b9a.wav,Trumpet Saxophone Laughter
93d67fa0.wav,Acoustic_guitar Burping_or_eructation Tambourine
93dbba2e.wav,Cello Gong Knock
93ef28f5.wav,Flute Oboe Trumpet
93f19cae.wav,Hi-hat Tearing Tambourine
93f5c2d4.wav,Cello Flute Violin_or_fiddle
93f86a24.wav,Fireworks Hi-hat Shatter
93f8f151.wav,Electric_piano Cowbell Flute
940634dd.wav,Acoustic_guitar Electric_piano Gong
9408d9d8.wav,Flute Harmonica Chime
940c7613.wav,Cello Violin_or_fiddle Flute
94127c15.wav,Tearing Snare_drum Hi-hat
94194eaa.wav,Cello Double_bass Trumpet
9426d539.wav,Flute Bark Laughter
94351b30.wav,Knock Bass_drum Keys_jangling
943df0b4.wav,Acoustic_guitar Flute Gong
945d6a94.wav,Clarinet Trumpet Oboe
945d6e10.wav,Snare_drum Hi-hat Tambourine
94709c71.wav,Gong Cello Trumpet
9471f948.wav,Bass_drum Trumpet Snare_drum
9476d6c4.wav,Fireworks Tearing Writing
94960db1.wav,Bass_drum Flute Knock
9499c467.wav,Fart Writing Tambourine
949c3de3.wav,Double_bass Gong Cello
949ce9ec.wav,Clarinet Saxophone Flute
94a36a13.wav,Trumpet Saxophone Flute
94a5059f.wav,Cello Double_bass Electric_piano
94a9435c.wav,Bass_drum Double_bass Knock
94a9ac6d.wav,Shatter Fireworks Squeak
94be89da.wav,Clarinet Cello Gong
94c30fed.wav,Trumpet Saxophone Clarinet
94d06585.wav,Bass_drum Tearing Gunshot_or_gunfire
94da7dca.wav,Bark Fart Laughter
94dc44c1.wav,Bass_drum Finger_snapping Knock
94f8c1e7.wav,Scissors Squeak Shatter
9505e4f7.wav,Tambourine Keys_jangling Hi-hat
9519d9bc.wav,Bus Applause Squeak
9521c193.wav,Cello Flute Saxophone
95248d50.wav,Cello Squeak Knock
952acae5.wav,Bass_drum Telephone Finger_snapping
953356f3.wav,Bass_drum Gunshot_or_gunfire Knock
953c875a.wav,Writing Computer_keyboard Squeak
9546c28d.wav,Finger_snapping Computer_keyboard Tearing
9548e032.wav,Flute Saxophone Violin_or_fiddle
954ef6af.wav,Clarinet Cello Saxophone
954f76aa.wav,Cello Flute Trumpet
955edb3f.wav,Oboe Flute Clarinet
9568c0f5.wav,Clarinet Flute Trumpet
9569780a.wav,Cowbell Telephone Gong
956f879d.wav,Hi-hat Tearing Tambourine
956ff310.wav,Bass_drum Knock Double_bass
9571b304.wav,Tambourine Keys_jangling Hi-hat
95759620.wav,Bass_drum Snare_drum Cowbell
957f33b8.wav,Acoustic_guitar Fart Tambourine
9581aba0.wav,Bass_drum Gunshot_or_gunfire Knock
958b1832.wav,Microwave_oven Knock Squeak
958f6785.wav,Trumpet Saxophone Flute
9593d4ac.wav,Clarinet Flute Saxophone
959fc3b5.wav,Shatter Fart Squeak
95a062a5.wav,Bass_drum Snare_drum Knock
95adeda9.wav,Bark Gong Snare_drum
95ae0453.wav,Snare_drum Bass_drum Hi-hat
95baaac3.wav,Trumpet Saxophone Violin_or_fiddle
95cabb0f.wav,Bass_drum Hi-hat Gunshot_or_gunfire
95d1c673.wav,Squeak Shatter Tearing
95d54826.wav,Knock Gunshot_or_gunfire Bass_drum
95f4bd85.wav,Clarinet Acoustic_guitar Saxophone
95f4bf5f.wav,Acoustic_guitar Cello Squeak
960102c9.wav,Cello Knock Drawer_open_or_close
9607e8bd.wav,Bass_drum Knock Gunshot_or_gunfire
96159561.wav,Hi-hat Gong Tearing
961a6103.wav,Trumpet Saxophone Flute
961db27e.wav,Bass_drum Electric_piano Flute
96205cdd.wav,Trumpet Cello Acoustic_guitar
96308435.wav,Acoustic_guitar Gong Snare_drum
96420f62.wav,Clarinet Saxophone Flute
96431b4e.wav,Flute Electric_piano Saxophone
964669a1.wav,Acoustic_guitar Bass_drum Gong
964ad091.wav,Saxophone Flute Telephone
96548650.wav,Cello Drawer_open_or_close Microwave_oven
9657dc79.wav,Hi-hat Tearing Shatter
965a0666.wav,Cello Double_bass Knock
966a55fa.wav,Tambourine Hi-hat Scissors
966d20aa.wav,Acoustic_guitar Bass_drum Knock
96821b09.wav,Bass_drum Flute Knock
9693b612.wav,Flute Oboe Clarinet
969e9b00.wav,Trumpet Flute Saxophone
969ef2de.wav,Bass_drum Gunshot_or_gunfire Finger_snapping
96a00a8d.wav,Finger_snapping Computer_keyboard Writing
96a0eea4.wav,Keys_jangling Tambourine Writing
96a37c18.wav,Bass_drum Knock Gunshot_or_gunfire
96a42ff4.wav,Clarinet Flute Trumpet
96a4c118.wav,Clarinet Saxophone Cello
96a993ff.wav,Hi-hat Finger_snapping Telephone
96ab3c1e.wav,Trumpet Saxophone Violin_or_fiddle
96ac5c41.wav,Clarinet Saxophone Oboe
96af4dfd.wav,Clarinet Violin_or_fiddle Flute
96c47ec1.wav,Trumpet Saxophone Violin_or_fiddle
96c817b3.wav,Clarinet Saxophone Gong
96c956e6.wav,Acoustic_guitar Electric_piano Flute
96cd095c.wav,Flute Bass_drum Gong
96ce9fd2.wav,Writing Scissors Shatter
96d08a79.wav,Bass_drum Knock Double_bass
96dd4f50.wav,Laughter Tearing Squeak
96e233de.wav,Clarinet Flute Oboe
96e29215.wav,Acoustic_guitar Gong Electric_piano
96e7795c.wav,Cello Saxophone Acoustic_guitar
96eb705a.wav,Glockenspiel Chime Telephone
96f7a0c5.wav,Laughter Computer_keyboard Keys_jangling
971aad39.wav,Meow Squeak Laughter
971d1232.wav,Saxophone Clarinet Flute
97238e88.wav,Double_bass Cello Snare_drum
9728e49b.wav,Trumpet Saxophone Flute
973298da.wav,Gunshot_or_gunfire Fart Bass_drum
973d6a8c.wav,Trumpet Clarinet Saxophone
973edddf.wav,Bass_drum Flute Telephone
9740e841.wav,Flute Violin_or_fiddle Trumpet
97412639.wav,Saxophone Flute Trumpet
9741f43e.wav,Acoustic_guitar Snare_drum Fireworks
9743ab4e.wav,Clarinet Flute Oboe
